url,price,city_region,description
https://www.mubawab.tn/en/a/7657939/very-nice-house-for-sale-in-hammamet-6-large-rooms-green-areas-balcony-,"749,000 TND
						","Hammamet in
				Hammamet
			","Amazing deal on this house for sale. Price 749,000 TND. 5 bedrooms, 4 bathrooms, 800 m². 6 rooms. Good condition. Garden and terrace suitable for relaxation.,This beautiful house is for sale in Hammamet. Property with swimming pool. Well equipped kitchen.,Schedule your visit to this exceptional house now.
				,
				,
				Hammamet, Nabeul
			,School,Shop,Hospital,Transport,
						,
					,Apartment for sale in Hammamet Sud. Area 131 m². With garage and lift. ...
					,
						,
					,Apartment for sale in Hammamet Sud. 1 Room. Double glazing and reinforced...
					,
						,
					,House to buy in Hammamet. 4 lovely rooms. Quiet sorroundings with mountain...
					,
						,
					,House for sale in Hammamet. 2 rooms. Cellar. 
					,
						,
					,Find your house to buy in Hammamet. 4 large living areas. Large swimming...
					,
						,
					,House for sale in Hammamet. Area 310 m². 
					,
						,
					,Beautiful house for sale in Hammamet. 3 lovely rooms. Green areas, Balcony....
					,
						,
					,House for sale in Hammamet. Surface area 123 m². Terrace. 
					"
https://www.mubawab.tn/en/a/7722549/find-your-house-to-buy-in-la-soukra-large-area-650-m%C2%B2-equipped-kitchen-,"La Soukra in
				La Soukra
			","La Soukra in
				La Soukra
			","Come and visit this beautiful house for sale. 4 bedrooms, 2 bathrooms, 650 m². 3 rooms. New.,This house is for sale in La Soukra, La Soukra. Air conditioned. Residence with swimming pool.,Nearby: shops in 400 meters, schools in 1.2 kilometer, pharmacy in 1.4 kilometer, department store in 1.5 kilometer, supermarket and bookshop in 2.3 kilometers, hospitals in 2.8 kilometers.
				,
				,
				La Soukra, Ariana
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7480220/splendid-villa-for-sale-in-la-soukra-3-beautiful-rooms-central-heating-,"680,000 TND
						","La Soukra in
				La Soukra
			","Amazing deal on this house for sale. Price 680,000 TND. 4 living areas, 1 bathroom, area 300 m². 3 bedrooms. Good condition. Well equipped kitchen.,Come and check out this house for sale in La Soukra, La Soukra. Air conditioning system. Central air conditioning.,Nearby: schools and retailers in less than 50 meters, bookshop and bars and restaurants in 50 meters, pharmacy in 1.0 kilometer, supermarket in 2.2 kilometers, shopping centre in 2.4 kilometers, taxi service in 2.9 kilometers.
				,
				,
				La Soukra, Ariana
			,School,Shop,Hospital,Transport,
						,
					,Home to buy in La Soukra. Dimension 212 m². Carpark and terrace. 
					,
						,
					,Beautiful house for sale in La Soukra. 4 rooms. Carpark and terrace. 
					,
						,
					,House for sale in Chotrana 1. Area of 234 m². Double glazed window, Central...
					,
						,
					,House for sale in La Soukra. 4 rooms. Parking spaces and garden. 
					,
						,
					,House for sale in Borj Louzir. 5 rooms. Gardeners, Large terrace. 
					,
						,
					,Beautiful house for sale in La Soukra. 4 rooms. Parking spaces and garden. ...
					,
						,
					,House for sale in La Soukra. 4 lovely rooms. Garage and terrace. 
					,
						,
					,House for sale in La Soukra. 4 beautiful rooms. Green areas, Parking spaces...
					"
https://www.mubawab.tn/en/a/7720920/find-your-house-to-buy-in-la-soukra-5-beautiful-rooms-cellar-large-terrace-,"1,100,000 TND
						","La Soukra in
				La Soukra
			","Amazing deal on this house for sale. Price 1,100,000 TND. 5 rooms, 3 bathrooms, 400 m². 6 rooms. Good condition. Enjoy the comfort of the air conditioning. The residence also has a swimming pool.,This house is for sale in La Soukra. Cellar, Large terrace. Fitted kitchen.,Contact us if you are interested in this house. Central heating.,Nearby: shops in 400 meters, schools in 1.2 kilometer, pharmacy in 1.4 kilometer, department store in 1.5 kilometer, supermarket and bookshop in 2.3 kilometers, hospitals in 2.8 kilometers.
				,
				,
				La Soukra, Ariana
			,School,Shop,Hospital,Transport,
						,
					,House for sale in La Soukra. Small area 250 m². Parking spaces and terrace....
					,
						,
					,Find your house to buy in Chotrana 3. Total area 300 m². Balcony. 
					,
						,
					,House to buy in La Soukra. 7 rooms. Beautiful terrace. 
					,
						,
					,Find your house to buy in La Soukra. Large area 500 m². Cellar, Large...
					,
						,
					,House for sale in Chotrana 3. 3 lovely rooms. Central heating. 
					,
						,
					,Find your house to buy in La Soukra. Large area 600 m². Central heating. ...
					,
						,
					,House for sale in La Soukra. 5 lovely rooms. 
					,
						,
					,Home to buy in La Soukra. Small area 456 m². Double glazing and central...
					"
https://www.mubawab.tn/en/a/7669267/very-nice-house-for-sale-total-area-160-m%C2%B2-basement-,"240,000 TND
						","Kélibia
			","Seize the opportunity with this house for sale. Price 240,000 TND. 2 rooms, 1 bathroom, 160 m². 2 rooms. New. Garage.,This beautiful house is for sale .,Close to all amenities: school and secondary school in 100 meters, shops and pharmacy in 150 meters, bookshop and cafes and restaurants in 200 meters, supermarket in 250 meters, station and public transport in 350 meters, hospitals in 500 meters, beach in 2.7 kilometers.
				,
				,
				Kélibia, Nabeul
			,School,Shop,Hospital,Transport,
						,
					,Find your house to buy. 3 large living areas. Large terrace. 
					,
						,
					,House for sale. 5 lovely rooms. Garden and terrace. 
					,
						,
					,Find your house to buy. 4 beautiful rooms. Garage. 
					,
						,
					,Find your house to buy. 2 lovely rooms. Large terrace. 
					,
						,
					,House to buy. 5 comfortable rooms. Large terrace. 
					,
						,
					,House to buy. Small area 369 m². 
					,
						,
					,House to buy. 1 lovely room. 
					,
						,
					,House for sale. 3 beautiful rooms. Carpark and garden. 
					"
https://www.mubawab.tn/en/a/7646460/home-to-buy-2-beautiful-rooms-air-conditioning-and-swimming-pool-,"550,000 TND
						","Kalâa Kebira
			","Find out about this house for sale. Price 550,000 TND. 2 living areas, 1 bathroom, 600 m². 2 bedrooms. New. You will have a terrace and a garden.,Come and check out this house for sale . Property with swimming pool, Integrated air conditioning. Central heating.,Be the first to visit this house for sale.,Nearby: shops in 50 meters, schools in 250 meters, bookshop in 300 meters, pharmacy in 550 meters, restaurants in 600 meters, supermarket in 900 meters, hospitals in 1.8 kilometer.
				,
				,
				Kalâa Kebira, Sousse
			,School,Shop,Hospital,Transport,
						,
					,Home to buy. 3 lovely rooms. Terrace and garden. 
					"
https://www.mubawab.tn/en/a/7678581/house-for-sale-in-el-menzah-9-dimension-212-m%C2%B2-green-areas-balcony-,"785,000 TND
						","El Menzah 9 in
				El Menzah
			","Don't miss out on this house for sale. Price 785,000 TND. 3 rooms, 4 bathrooms, area 212 m². 4 rooms. Good condition. The exterior consists of a garden and a terrace.,This beautiful house is for sale in El Menzah 9. Fully equipped kitchen. Central air conditioning.,Contact us to visit this house for sale. Air conditioning system.,Close to all amenities: shops in less than 50 meters, bookshop in 100 meters, school and secondary school, pharmacy and commercial area in 150 meters, cafes and restaurants in 200 meters, supermarket in 300 meters, hospitals in 500 meters, taxi service in 800 meters, station and public transport in 1.6 kilometer.
				,
				,
				El Menzah, Tunis
			,School,Shop,Hospital,Transport,
						,
					,Very nice house for sale in El Menzah 9. Surface area 230 m². Beautiful...
					"
https://www.mubawab.tn/en/a/7170972/very-nice-house-for-sale-large-area-210-m%C2%B2-beautiful-terrace-and-garden-,"255,000 TND
						","Hammam Ghezèze
			","Very nice property for sale. Price 255,000 TND. 3 living areas, 2 rooms, 1 bathroom, floor area 210 m². Less than 1 year. Floor type: Tiled. Gardeners, Large terrace.,This house is for sale . Exceptional mountain view. General satellite dish.,Be the first to visit this house for sale.,Close to all amenities: school and secondary school in 2.0 kilometer.
				,
				,
				Hammam Ghezèze, Nabeul
			,School,Shop,Hospital,Transport,
						,
					,Beautiful house for sale. 3 rooms. 
					"
https://www.mubawab.tn/en/a/7645824/home-to-buy-3-lovely-rooms-terrace-and-garden-,"550,000 TND
						","Kalâa Kebira
			","Amazing deal on this house for sale. Price 550,000 TND. 3 rooms, 2 bathrooms, area 600 m². 3 rooms. New. Green area, Balcony.,Come and check out this house for sale . Fitted kitchen. Swimming pool.,Schedule your visit to this exceptional house now.,Close to all amenities: shops in 50 meters, educational establishments in 250 meters, bookshop in 300 meters, pharmacy in 550 meters, restaurants in 600 meters, supermarket in 900 meters, hospitals in 1.8 kilometer.
				,
				,
				Kalâa Kebira, Sousse
			,School,Shop,Hospital,Transport,
						,
					,Home to buy. 2 beautiful rooms. Air conditioning and swimming pool. 
					"
https://www.mubawab.tn/en/a/7623743/beautiful-house-for-sale-in-sousse-medina-dimension-83-m%C2%B2-thermal-insulation-and-soundproofing-,"120,000 TND
						","Sousse Medina in
				Sousse Ville
			","Get a great deal with this house for sale. Price 120,000 TND. 2 living areas, 1 bathroom, area 83 m². 2 bedrooms. Good condition. Fully furnished.,This beautiful house is for sale in Sousse Medina, Sousse Ville. Equipped kitchen. Fantastic terrace.
				,
				,
				Sousse Ville, Sousse
			,School,Shop,Hospital,Transport,
						,
					,House for sale in Bouhssina. 1 room. 
					"
https://www.mubawab.tn/en/a/7726921/find-your-house-to-buy-in-mutuelle-ville-4-beautiful-rooms-,"1,450,000 TND
						","Mutuelle Ville in
				El Menzah
			","Find out about this house for sale. Price 1,450,000 TND. 4 rooms, 2 bathrooms, 400 m². 5 rooms. Good condition.,This house is for sale in Mutuelle Ville, El Menzah.,Close to all amenities: shops in less than 50 meters, bookshop in 100 meters, school and secondary school, pharmacy and shopping centre in 150 meters, restaurants in 200 meters, hospitals in 500 meters, supermarket in 550 meters, taxi in 800 meters, station and public transport in 1.6 kilometer.
				,
				,
				El Menzah, Tunis
			,School,Shop,Hospital,Transport,
						,
					,House for sale in El Menzah 9. 8 rooms. 
					,
						,
					,House for sale in El Menzah 1. 5 lovely rooms. Parking spaces and terrace. ...
					,
						,
					,House for sale in El Manar 1. 6 rooms. Central heating. 
					,
						,
					,Very nice house for sale in El Menzah 1. 3 lovely rooms. Garden. 
					,
						,
					,House for sale in El Manar 1. 5 large living areas. Air conditioning. 
					,
						,
					,Find your house to buy in El Menzah 4. 5 beautiful rooms. 
					,
						,
					,Find your house to buy in El Menzah 9. Area of 550 m². Usable fireplace,...
					,
						,
					,Beautiful house for sale in El Manar 1. Dimension 295 m². Terrace and...
					"
https://www.mubawab.tn/en/a/7711870/beautiful-house-for-sale-in-la-soukra-4-rooms-parking-spaces-and-garden-,"700,000 TND
						","La Soukra in
				La Soukra
			","Don't miss out on this house for sale. Price 700,000 TND. 4 rooms, 3 bathrooms, area 234 m². 5 rooms. Good condition. Residence perfectly equipped and a carpark. You will also have a garden and a beautiful terrace.,Come and check out this house for sale in La Soukra. Double glazed window, Central air conditioning. Enjoy the comfort of the air conditioning. The residence also has a caretaker service.,Contact us if you are interested in this house. Boiler. Secured neighbourhood. Equipped kitchen.,Nearby: schools and retailers in less than 50 meters, bookshop and cafes and restaurants in 50 meters, pharmacy in 1.0 kilometer, supermarket in 2.2 kilometers, department store in 2.4 kilometers, taxi in 2.9 kilometers.
				,
				,
				La Soukra, Ariana
			,School,Shop,Hospital,Transport,
						,
					,Beautiful house for sale in La Soukra. 4 rooms. Carpark and terrace. 
					,
						,
					,House for sale in Chotrana 1. Area of 234 m². Double glazed window, Central...
					,
						,
					,House for sale in Chotrana 1. 4 large living areas. Reinforced door and...
					,
						,
					,House for sale in La Soukra. 4 rooms. Parking spaces and garden. 
					,
						,
					,House for sale in Borj Louzir. 5 rooms. Gardeners, Large terrace. 
					,
						,
					,Splendid villa for sale in La Soukra. 3 beautiful rooms. Central heating. ...
					,
						,
					,House for sale in La Soukra. 4 lovely rooms. Garage and terrace. 
					,
						,
					,House for sale in La Soukra. 4 beautiful rooms. Green areas, Parking spaces...
					"
https://www.mubawab.tn/en/p/2874/r%C3%A9sidence-taiba-hammamet,"
										From
									340,000 TND

						",,"
				,
				Hammamet, Nabeul
			,School,Shop,Hospital,Transport"
https://www.mubawab.tn/en/a/7726370/house-to-buy-in-hammamet-sud-3-rooms-,"Hammamet Sud in
				Hammamet
			","Hammamet Sud in
				Hammamet
			","Unique opportunity on this house for sale. 3 rooms, 1 bathroom, 288 m². 4 rooms. Good condition.,Come and check out this house for sale in Hammamet Sud, Hammamet.,Close to all amenities: educational establishments and shops in 100 meters, hospitals in 150 meters, bookshop and pharmacy in 200 meters, supermarket and large area in 300 meters, station and public transport in 500 meters, bars and restaurants in 750 meters, beach in 800 meters.
				,
				,
				Hammamet, Nabeul
			,School,Shop,Hospital,Transport,
						,
					,Find your house to buy in Hammamet. 3 large living areas. Private garden. ...
					,
						,
					,House to buy in Hammamet. 3 beautiful rooms. Large balcony. 
					"
https://www.mubawab.tn/en/p/3589/les-jonquilles-ennasr-2,"
										From
									220,000 TND

						",,"
				,
				Ariana Ville, Ariana
			,School,Shop,Hospital,Transport"
